"group_idx","year","indivA","indivB","groom_exposure","support_exposure","groom","support"
2,2017,491,326,18,27,0,0
2,2017,491,380,19,27,0,0
2,2017,491,396,18,27,0,0
2,2017,491,422,67,59,1,0
2,2017,491,473,19,20,0,0
2,2017,491,506,75,88,0,0
2,2017,491,541,72,41,0,0
2,2017,491,556,29,22,0,0
2,2017,506,18,108,39,0,2
2,2017,506,39,126,80,0,6
2,2017,506,53,127,90,18,21
2,2017,506,96,4,8,0,0
2,2017,506,97,124,60,1,1
2,2017,506,149,113,58,2,1
2,2017,506,182,82,22,18,0
2,2017,506,254,72,23,1,1
2,2017,506,260,112,32,3,3
2,2017,506,279,74,22,6,1
2,2017,506,303,133,102,7,3
2,2017,506,326,59,29,0,1
2,2017,506,380,65,30,4,2
2,2017,506,396,59,29,0,0
2,2017,506,422,114,64,9,4
2,2017,506,473,67,30,4,3
2,2017,506,491,75,17,2,0
2,2017,506,541,115,45,1,0
2,2017,506,556,76,27,3,1
2,2017,541,18,100,38,0,1
2,2017,541,39,118,76,0,2
2,2017,541,53,118,71,1,2
2,2017,541,96,6,8,0,0
2,2017,541,97,115,59,1,0
2,2017,541,149,104,58,2,1
2,2017,541,182,73,23,0,1
2,2017,541,254,70,22,1,0
2,2017,541,260,105,30,0,1
2,2017,541,279,71,21,0,0
2,2017,541,303,124,103,0,4
2,2017,541,326,51,28,0,0
2,2017,541,380,57,29,0,1
2,2017,541,396,51,29,0,0
2,2017,541,422,105,61,0,1
2,2017,541,473,57,27,0,0
2,2017,541,491,72,17,1,0
2,2017,541,506,115,92,0,0
2,2017,541,556,68,27,1,1
2,2017,556,18,66,37,0,0
2,2017,556,39,84,74,0,0
2,2017,556,53,80,65,0,0
2,2017,556,96,1,8,0,0
2,2017,556,97,76,55,0,0
2,2017,556,149,67,55,0,0
2,2017,556,182,37,21,0,0
2,2017,556,254,31,22,0,0
2,2017,556,260,71,29,1,0
2,2017,556,279,28,21,0,0
2,2017,556,303,87,98,0,2
2,2017,556,326,17,28,0,0
2,2017,556,380,21,27,0,0
2,2017,556,396,17,29,0,0
2,2017,556,422,68,59,0,2
2,2017,556,473,22,25,0,0
2,2017,556,491,29,17,0,0
2,2017,556,506,76,88,0,1
2,2017,556,541,68,44,0,0
2,2018,18,39,35,19,0,0
2,2018,18,53,37,16,0,0
2,2018,18,96,4,0,0,NA
2,2018,18,97,40,20,1,0
2,2018,18,149,35,6,0,0
2,2018,18,182,18,4,0,0
2,2018,18,254,18,1,0,0
2,2018,18,260,38,7,1,0
2,2018,18,279,18,3,0,0
2,2018,18,303,37,19,0,1
2,2018,18,326,6,0,0,NA
2,2018,18,380,15,2,0,0
2,2018,18,396,18,6,0,0
2,2018,18,422,36,5,0,0
2,2018,18,473,18,8,0,0
2,2018,18,491,18,1,0,0
2,2018,18,506,36,20,0,1
2,2018,18,541,34,7,0,0
2,2018,18,556,18,5,0,0
2,2018,39,18,35,15,0,0
2,2018,39,53,36,16,0,0
2,2018,39,96,3,0,0,NA
2,2018,39,97,39,21,0,1
2,2018,39,149,34,6,0,0
2,2018,39,182,17,4,0,0
2,2018,39,254,17,1,0,0
2,2018,39,260,37,7,0,0
2,2018,39,279,17,3,0,0
2,2018,39,303,36,18,0,0
2,2018,39,326,6,0,0,NA
2,2018,39,380,14,2,0,0
2,2018,39,396,17,6,1,0
2,2018,39,422,35,5,0,0
2,2018,39,473,17,8,0,0
2,2018,39,491,17,1,0,0
2,2018,39,506,35,21,0,2
2,2018,39,541,33,8,0,1
2,2018,39,556,17,5,0,0
2,2018,53,18,37,15,1,0
2,2018,53,39,36,20,0,1
2,2018,53,96,3,0,0,NA
2,2018,53,97,41,20,0,0
2,2018,53,149,36,7,0,1
2,2018,53,182,19,4,0,0
2,2018,53,254,19,1,0,0
2,2018,53,260,39,8,1,1
2,2018,53,279,19,3,1,0
2,2018,53,303,38,18,0,0
2,2018,53,326,6,0,0,NA
2,2018,53,380,15,2,0,0
2,2018,53,396,19,6,0,0
2,2018,53,422,37,5,0,0
2,2018,53,473,19,8,0,0
2,2018,53,491,19,1,0,0
2,2018,53,506,37,22,0,3
2,2018,53,541,35,8,0,1
2,2018,53,556,19,5,0,0
2,2018,96,18,4,1,0,0
2,2018,96,39,3,3,0,0
2,2018,96,53,3,2,0,0
2,2018,96,97,6,3,0,0
2,2018,96,149,3,1,0,0
2,2018,96,182,1,0,0,NA
2,2018,96,254,1,1,0,0
2,2018,96,260,3,3,0,0
2,2018,96,279,1,0,0,NA
2,2018,96,303,3,2,0,0
2,2018,96,380,1,0,0,NA
2,2018,96,396,1,1,0,0
2,2018,96,422,3,0,0,NA
2,2018,96,473,1,3,0,0
2,2018,96,491,1,0,0,NA
2,2018,96,506,3,3,0,0
2,2018,96,541,4,1,0,0
2,2018,96,556,1,2,0,0
2,2018,97,18,40,16,0,1
2,2018,97,39,39,19,0,0
2,2018,97,53,41,16,0,0
2,2018,97,96,6,0,0,NA
2,2018,97,149,39,6,0,0
2,2018,97,182,22,4,0,0
2,2018,97,254,22,1,1,0
2,2018,97,260,42,7,0,0
2,2018,97,279,22,3,0,0
2,2018,97,303,41,22,0,4
2,2018,97,326,8,0,0,NA
2,2018,97,380,19,2,0,0
2,2018,97,396,22,6,0,0
2,2018,97,422,40,5,0,0
2,2018,97,473,22,8,0,0
2,2018,97,491,22,1,0,0
2,2018,97,506,40,19,0,0
2,2018,97,541,38,7,0,0
2,2018,97,556,22,5,0,0
2,2018,149,18,35,15,0,0
2,2018,149,39,34,19,0,0
2,2018,149,53,36,17,0,1
2,2018,149,96,3,0,0,NA
2,2018,149,97,39,20,0,0
2,2018,149,182,17,4,0,0
2,2018,149,254,17,1,0,0
2,2018,149,260,37,7,0,0
2,2018,149,279,17,3,0,0
2,2018,149,303,36,18,0,0
2,2018,149,326,8,0,0,NA
2,2018,149,380,15,2,0,0
2,2018,149,396,17,6,0,0
2,2018,149,422,35,5,0,0
2,2018,149,473,17,8,1,0
2,2018,149,491,17,1,0,0
2,2018,149,506,35,19,0,0
2,2018,149,541,33,7,0,0
2,2018,149,556,17,5,0,0
2,2018,182,18,18,15,0,0
2,2018,182,39,17,19,0,0
2,2018,182,53,19,17,0,1
2,2018,182,96,1,0,0,NA
2,2018,182,97,22,20,0,0
2,2018,182,149,17,6,0,0
2,2018,182,254,0,1,NA,0
2,2018,182,260,20,7,0,0
2,2018,182,279,0,3,NA,0
2,2018,182,303,19,18,0,0
2,2018,182,326,0,0,NA,NA
2,2018,182,380,0,2,NA,0
2,2018,182,396,0,6,NA,0
2,2018,182,422,18,5,0,0
2,2018,182,473,0,8,NA,0
2,2018,182,491,0,1,NA,0
2,2018,182,506,18,20,0,1
2,2018,182,541,16,8,0,1
2,2018,182,556,0,5,NA,0
2,2018,254,18,18,15,0,0
2,2018,254,39,17,19,0,0
2,2018,254,53,19,16,0,0
2,2018,254,96,1,0,0,NA
2,2018,254,97,22,20,0,0
2,2018,254,149,17,6,0,0
2,2018,254,182,0,4,NA,0
2,2018,254,260,20,7,0,0
2,2018,254,279,0,3,NA,0
2,2018,254,303,19,18,0,0
2,2018,254,326,0,0,NA,NA
2,2018,254,380,0,2,NA,0
2,2018,254,396,0,6,NA,0
2,2018,254,422,18,5,0,0
2,2018,254,473,0,8,NA,0
2,2018,254,491,0,1,NA,0
2,2018,254,506,18,19,0,0
2,2018,254,541,16,7,0,0
2,2018,254,556,0,5,NA,0
2,2018,260,18,38,15,0,0
2,2018,260,39,37,20,1,1
2,2018,260,53,39,17,2,1
2,2018,260,96,3,0,0,NA
2,2018,260,97,42,20,0,0
2,2018,260,149,37,6,0,0
2,2018,260,182,20,4,0,0
2,2018,260,254,20,1,0,0
2,2018,260,279,20,3,1,0
2,2018,260,303,39,18,4,0
2,2018,260,326,7,0,0,NA
2,2018,260,380,16,2,0,0
2,2018,260,396,20,6,0,0
2,2018,260,422,38,5,1,0
2,2018,260,473,20,8,0,0
2,2018,260,491,20,1,0,0
2,2018,260,506,38,20,0,1
2,2018,260,541,36,7,1,0
2,2018,260,556,20,5,1,0
2,2018,279,18,18,15,0,0
2,2018,279,39,17,19,0,0
2,2018,279,53,19,17,0,1
2,2018,279,96,1,0,0,NA
2,2018,279,97,22,20,0,0
2,2018,279,149,17,6,0,0
2,2018,279,182,0,4,NA,0
2,2018,279,254,0,1,NA,0
2,2018,279,260,20,8,0,1
2,2018,279,303,19,18,0,0
2,2018,279,326,0,0,NA,NA
2,2018,279,380,0,2,NA,0
2,2018,279,396,0,6,NA,0
2,2018,279,422,18,5,0,0
2,2018,279,473,0,8,NA,0
2,2018,279,491,0,1,NA,0
2,2018,279,506,18,20,0,1
2,2018,279,541,16,7,0,0
2,2018,279,556,0,5,NA,0
2,2018,303,18,37,16,0,1
2,2018,303,39,36,20,0,1
2,2018,303,53,38,16,0,0
2,2018,303,96,3,0,0,NA
2,2018,303,97,41,23,1,3
2,2018,303,149,36,6,0,0
2,2018,303,182,19,4,0,0
2,2018,303,254,19,1,0,0
2,2018,303,260,39,8,0,1
2,2018,303,279,19,3,0,0
2,2018,303,326,8,0,0,NA
2,2018,303,380,16,2,0,0
2,2018,303,396,19,6,0,0
2,2018,303,422,37,5,0,0
2,2018,303,473,19,8,0,0
2,2018,303,491,19,1,0,0
2,2018,303,506,37,19,0,0
2,2018,303,541,35,7,0,0
2,2018,303,556,19,5,0,0
2,2018,326,18,6,8,0,0
2,2018,326,39,6,6,0,0
2,2018,326,53,6,6,0,0
2,2018,326,97,8,9,0,0
2,2018,326,149,8,1,0,0
2,2018,326,182,0,2,NA,0
2,2018,326,254,0,0,NA,NA
2,2018,326,260,7,2,0,0
2,2018,326,279,0,0,NA,NA
2,2018,326,303,8,9,0,0
2,2018,326,380,0,1,NA,0
2,2018,326,396,0,2,NA,0
2,2018,326,422,9,3,0,0
2,2018,326,473,0,3,NA,0
2,2018,326,491,0,0,NA,NA
2,2018,326,506,8,5,0,0
2,2018,326,541,4,3,0,0
2,2018,326,556,0,2,NA,0
2,2018,380,18,15,15,0,0
2,2018,380,39,14,17,0,0
2,2018,380,53,15,14,0,0
2,2018,380,96,1,0,0,NA
2,2018,380,97,19,20,1,0
2,2018,380,149,15,6,0,0
2,2018,380,182,0,1,NA,0
2,2018,380,254,0,1,NA,0
2,2018,380,260,16,7,0,0
2,2018,380,279,0,3,NA,0
2,2018,380,303,16,17,1,0
2,2018,380,326,0,0,NA,NA
2,2018,380,396,0,5,NA,0
2,2018,380,422,15,5,0,0
2,2018,380,473,0,7,NA,0
2,2018,380,491,0,1,NA,0
2,2018,380,506,16,18,0,0
2,2018,380,541,13,7,0,0
2,2018,380,556,0,4,NA,0
2,2018,396,18,18,15,0,0
2,2018,396,39,17,19,0,0
2,2018,396,53,19,16,0,0
2,2018,396,96,1,0,0,NA
2,2018,396,97,22,20,1,0
2,2018,396,149,17,6,0,0
2,2018,396,182,0,4,NA,0
2,2018,396,254,0,1,NA,0
2,2018,396,260,20,7,0,0
2,2018,396,279,0,3,NA,0
2,2018,396,303,19,18,0,0
2,2018,396,326,0,0,NA,NA
2,2018,396,380,0,2,NA,0
2,2018,396,422,18,5,0,0
2,2018,396,473,0,8,NA,0
2,2018,396,491,0,1,NA,0
2,2018,396,506,18,19,0,0
2,2018,396,541,16,7,0,0
2,2018,396,556,0,5,NA,0
2,2018,422,18,36,15,0,0
2,2018,422,39,35,19,0,0
2,2018,422,53,37,16,0,0
2,2018,422,96,3,0,0,NA
2,2018,422,97,40,20,0,0
2,2018,422,149,35,6,0,0
2,2018,422,182,18,4,0,0
2,2018,422,254,18,1,0,0
2,2018,422,260,38,7,0,0
2,2018,422,279,18,3,0,0
2,2018,422,303,37,18,0,0
2,2018,422,326,9,0,0,NA
2,2018,422,380,15,2,0,0
2,2018,422,396,18,6,0,0
2,2018,422,473,18,8,1,0
2,2018,422,491,18,1,2,0
2,2018,422,506,36,21,0,2
2,2018,422,541,34,7,0,0
2,2018,422,556,18,5,0,0
2,2018,473,18,18,15,0,0
2,2018,473,39,17,19,0,0
2,2018,473,53,19,16,1,0
2,2018,473,96,1,0,0,NA
2,2018,473,97,22,20,0,0
2,2018,473,149,17,6,0,0
2,2018,473,182,0,4,NA,0
2,2018,473,254,0,1,NA,0
2,2018,473,260,20,7,0,0
2,2018,473,279,0,3,NA,0
2,2018,473,303,19,18,0,0
2,2018,473,326,0,0,NA,NA
2,2018,473,380,0,2,NA,0
2,2018,473,396,0,6,NA,0
2,2018,473,422,18,5,0,0
2,2018,473,491,0,1,NA,0
2,2018,473,506,18,19,0,0
2,2018,473,541,16,7,0,0
2,2018,473,556,0,5,NA,0
2,2018,491,18,18,15,0,0
2,2018,491,39,17,19,0,0
2,2018,491,53,19,16,0,0
2,2018,491,96,1,0,0,NA
2,2018,491,97,22,20,0,0
2,2018,491,149,17,6,0,0
2,2018,491,182,0,4,NA,0
2,2018,491,254,0,1,NA,0
2,2018,491,260,20,7,0,0
2,2018,491,279,0,3,NA,0
2,2018,491,303,19,18,0,0
2,2018,491,326,0,0,NA,NA
2,2018,491,380,0,2,NA,0
2,2018,491,396,0,6,NA,0
2,2018,491,422,18,5,0,0
2,2018,491,473,0,8,NA,0
2,2018,491,506,18,19,0,0
2,2018,491,541,16,7,0,0
2,2018,491,556,0,5,NA,0
2,2018,506,18,36,16,0,1
2,2018,506,39,35,19,0,0
2,2018,506,53,37,21,1,5
2,2018,506,96,3,0,0,NA
2,2018,506,97,40,20,0,0
2,2018,506,149,35,7,0,1
2,2018,506,182,18,5,1,1
2,2018,506,254,18,1,0,0
2,2018,506,260,38,7,0,0
2,2018,506,279,18,3,0,0
2,2018,506,303,37,18,0,0
2,2018,506,326,8,0,0,NA
2,2018,506,380,16,2,1,0
2,2018,506,396,18,6,0,0
2,2018,506,422,36,7,0,2
2,2018,506,473,18,8,0,0
2,2018,506,491,18,1,0,0
2,2018,506,541,34,8,0,1
2,2018,506,556,18,5,0,0
2,2018,541,18,34,15,0,0
2,2018,541,39,33,20,0,1
2,2018,541,53,35,17,0,1
2,2018,541,96,4,0,0,NA
2,2018,541,97,38,20,0,0
2,2018,541,149,33,6,0,0
2,2018,541,182,16,5,0,1
2,2018,541,254,16,1,0,0
2,2018,541,260,36,7,0,0
2,2018,541,279,16,3,0,0
2,2018,541,303,35,18,0,0
2,2018,541,326,4,0,0,NA
2,2018,541,380,13,2,0,0
2,2018,541,396,16,6,0,0
2,2018,541,422,34,5,0,0
2,2018,541,473,16,8,0,0
2,2018,541,491,16,1,0,0
2,2018,541,506,34,19,0,0
2,2018,541,556,16,5,0,0
2,2018,556,18,18,15,0,0
2,2018,556,39,17,19,0,0
2,2018,556,53,19,16,0,0
2,2018,556,96,1,0,0,NA
2,2018,556,97,22,20,0,0
2,2018,556,149,17,6,0,0
2,2018,556,182,0,4,NA,0
2,2018,556,254,0,1,NA,0
2,2018,556,260,20,7,0,0
2,2018,556,279,0,3,NA,0
2,2018,556,303,19,18,0,0
2,2018,556,326,0,0,NA,NA
2,2018,556,380,0,2,NA,0
2,2018,556,396,0,6,NA,0
2,2018,556,422,18,5,0,0
2,2018,556,473,0,8,NA,0
2,2018,556,491,0,1,NA,0
2,2018,556,506,18,19,0,0
2,2018,556,541,16,7,0,0
2,2019,2,7,0,0,NA,NA
2,2019,2,63,0,1,NA,0
2,2019,2,97,0,0,NA,NA
2,2019,2,149,0,1,NA,0
2,2019,2,182,0,1,NA,0
2,2019,2,254,0,3,NA,0
2,2019,2,260,67,22,0,0
2,2019,2,279,0,1,NA,0
2,2019,2,303,0,5,NA,0
2,2019,2,380,0,0,NA,NA
2,2019,2,422,0,1,NA,0
2,2019,2,436,0,16,NA,0
2,2019,2,473,0,0,NA,NA
2,2019,2,491,0,2,NA,0
2,2019,2,506,0,2,NA,0
2,2019,2,541,0,3,NA,0
2,2019,7,2,0,4,NA,0
2,2019,7,63,0,1,NA,0
2,2019,7,97,0,0,NA,NA
2,2019,7,149,0,1,NA,0
2,2019,7,182,0,1,NA,0
2,2019,7,254,0,3,NA,0
2,2019,7,260,44,13,0,0
2,2019,7,279,0,0,NA,NA
2,2019,7,303,0,3,NA,0
2,2019,7,380,0,0,NA,NA
2,2019,7,422,0,1,NA,0
2,2019,7,436,0,9,NA,0
2,2019,7,473,0,0,NA,NA
2,2019,7,491,0,2,NA,0
2,2019,7,506,0,1,NA,0
2,2019,7,541,0,0,NA,NA
2,2019,18,39,0,8,NA,0
2,2019,18,53,0,3,NA,0
2,2019,18,63,0,0,NA,NA
2,2019,18,97,0,5,NA,0
2,2019,18,149,0,3,NA,0
2,2019,18,182,0,0,NA,NA
2,2019,18,254,0,10,NA,0
2,2019,18,260,158,12,0,0
2,2019,18,279,0,2,NA,0
2,2019,18,303,0,7,NA,0
2,2019,18,380,0,7,NA,0
2,2019,18,396,0,2,NA,0
2,2019,18,422,0,4,NA,0
2,2019,18,436,0,3,NA,0
2,2019,18,473,0,5,NA,0
2,2019,18,491,0,1,NA,0
2,2019,18,506,0,2,NA,0
2,2019,18,541,0,2,NA,0
2,2019,18,556,0,0,NA,NA
2,2019,39,18,0,3,NA,0
2,2019,39,53,0,3,NA,0
2,2019,39,63,0,0,NA,NA
2,2019,39,97,0,5,NA,0
2,2019,39,149,0,3,NA,0
2,2019,39,182,0,0,NA,NA
2,2019,39,254,0,10,NA,0
2,2019,39,260,158,12,0,0
2,2019,39,279,0,2,NA,0
2,2019,39,303,0,8,NA,1
2,2019,39,380,0,7,NA,0
2,2019,39,396,0,2,NA,0
2,2019,39,422,0,4,NA,0
2,2019,39,436,0,3,NA,0
2,2019,39,473,0,5,NA,0
2,2019,39,491,0,1,NA,0
2,2019,39,506,0,2,NA,0
2,2019,39,541,0,2,NA,0
2,2019,39,556,0,0,NA,NA
2,2019,53,18,0,2,NA,0
2,2019,53,39,0,5,NA,0
2,2019,53,97,0,2,NA,0
2,2019,53,149,0,1,NA,0
2,2019,53,182,0,0,NA,NA
2,2019,53,254,0,8,NA,0
2,2019,53,260,92,9,0,0
2,2019,53,279,0,1,NA,0
2,2019,53,303,0,4,NA,0
2,2019,53,380,0,4,NA,1
2,2019,53,396,0,1,NA,0
2,2019,53,422,0,3,NA,0
2,2019,53,436,0,2,NA,0
2,2019,53,473,0,1,NA,0
2,2019,53,491,0,0,NA,NA
2,2019,53,506,0,2,NA,0
2,2019,53,541,0,3,NA,1
2,2019,53,556,0,0,NA,NA
2,2019,63,2,0,6,NA,0
2,2019,63,7,0,0,NA,NA
2,2019,63,18,0,0,NA,NA
2,2019,63,39,0,1,NA,0
2,2019,63,97,0,1,NA,0
2,2019,63,149,0,3,NA,0
2,2019,63,182,0,1,NA,0
2,2019,63,254,0,5,NA,0
2,2019,63,260,100,23,0,0
2,2019,63,279,0,2,NA,0
2,2019,63,303,0,8,NA,0
2,2019,63,380,0,4,NA,0
2,2019,63,396,0,0,NA,NA
2,2019,63,422,0,1,NA,0
2,2019,63,436,0,16,NA,0
2,2019,63,473,0,3,NA,0
2,2019,63,491,0,3,NA,0
2,2019,63,506,0,2,NA,0
2,2019,63,541,0,3,NA,0
2,2019,97,2,0,6,NA,0
2,2019,97,7,0,0,NA,NA
2,2019,97,18,0,3,NA,0
2,2019,97,39,0,8,NA,0
2,2019,97,53,0,3,NA,0
2,2019,97,63,0,1,NA,0
2,2019,97,149,0,4,NA,0
2,2019,97,182,0,1,NA,0
2,2019,97,254,0,13,NA,0
2,2019,97,260,225,35,0,1
2,2019,97,279,0,3,NA,0
2,2019,97,303,0,12,NA,0
2,2019,97,380,0,7,NA,0
2,2019,97,396,0,2,NA,0
2,2019,97,422,0,6,NA,1
2,2019,97,436,0,19,NA,0
2,2019,97,473,0,5,NA,0
2,2019,97,491,0,3,NA,0
2,2019,97,506,0,4,NA,0
2,2019,97,541,0,5,NA,0
2,2019,97,556,0,0,NA,NA
2,2019,149,2,0,6,NA,0
2,2019,149,7,0,0,NA,NA
2,2019,149,18,0,3,NA,0
2,2019,149,39,0,8,NA,0
2,2019,149,53,0,3,NA,0
2,2019,149,63,0,1,NA,0
2,2019,149,97,0,5,NA,0
2,2019,149,182,0,1,NA,0
2,2019,149,254,0,14,NA,1
2,2019,149,260,225,34,0,0
2,2019,149,279,0,3,NA,0
2,2019,149,303,0,12,NA,0
2,2019,149,380,0,7,NA,0
2,2019,149,396,0,2,NA,0
2,2019,149,422,0,5,NA,0
2,2019,149,436,0,19,NA,0
2,2019,149,473,0,6,NA,1
2,2019,149,491,0,3,NA,0
2,2019,149,506,0,4,NA,0
2,2019,149,541,0,5,NA,0
2,2019,149,556,0,0,NA,NA
2,2019,182,2,0,6,NA,0
2,2019,182,7,0,0,NA,NA
2,2019,182,18,0,3,NA,0
2,2019,182,39,0,8,NA,0
2,2019,182,53,0,3,NA,0
2,2019,182,63,0,1,NA,0
2,2019,182,97,0,5,NA,0
2,2019,182,149,0,4,NA,0
2,2019,182,254,0,13,NA,0
2,2019,182,260,225,34,0,0
2,2019,182,279,0,3,NA,0
2,2019,182,303,0,12,NA,0
2,2019,182,380,0,7,NA,0
2,2019,182,396,0,2,NA,0
2,2019,182,422,0,5,NA,0
2,2019,182,436,0,19,NA,0
2,2019,182,473,0,5,NA,0
2,2019,182,491,0,3,NA,0
2,2019,182,506,0,4,NA,0
2,2019,182,541,0,5,NA,0
2,2019,182,556,0,0,NA,NA
2,2019,254,2,0,6,NA,0
2,2019,254,7,0,0,NA,NA
2,2019,254,18,0,3,NA,0
2,2019,254,39,0,8,NA,0
2,2019,254,53,0,3,NA,0
2,2019,254,63,0,1,NA,0
2,2019,254,97,0,5,NA,0
2,2019,254,149,0,4,NA,0
2,2019,254,182,0,1,NA,0
2,2019,254,260,225,34,0,0
2,2019,254,279,0,3,NA,0
2,2019,254,303,0,12,NA,0
2,2019,254,380,0,7,NA,0
2,2019,254,396,0,2,NA,0
2,2019,254,422,0,5,NA,0
2,2019,254,436,0,19,NA,0
2,2019,254,473,0,6,NA,1
2,2019,254,491,0,3,NA,0
2,2019,254,506,0,4,NA,0
2,2019,254,541,0,5,NA,0
2,2019,254,556,0,0,NA,NA
2,2019,260,2,67,9,0,3
2,2019,260,7,44,0,0,NA
2,2019,260,18,158,3,0,0
2,2019,260,39,158,8,0,0
2,2019,260,53,92,3,0,0
2,2019,260,63,100,1,0,0
2,2019,260,97,225,6,0,1
2,2019,260,149,225,4,0,0
2,2019,260,182,225,1,0,0
2,2019,260,254,225,13,0,0
2,2019,260,279,225,3,0,0
2,2019,260,303,225,12,0,0
2,2019,260,380,225,7,0,0
2,2019,260,396,158,2,0,0
2,2019,260,422,223,5,0,0
2,2019,260,436,225,20,0,1
2,2019,260,473,180,5,0,0
2,2019,260,491,225,3,0,0
2,2019,260,506,225,5,0,1
2,2019,260,541,225,5,0,0
2,2019,260,556,0,0,NA,NA
2,2019,279,2,0,6,NA,0
2,2019,279,7,0,0,NA,NA
2,2019,279,18,0,3,NA,0
2,2019,279,39,0,8,NA,0
2,2019,279,53,0,3,NA,0
2,2019,279,63,0,1,NA,0
2,2019,279,97,0,5,NA,0
2,2019,279,149,0,4,NA,0
2,2019,279,182,0,1,NA,0
2,2019,279,254,0,13,NA,0
2,2019,279,260,225,34,0,0
2,2019,279,303,0,12,NA,0
2,2019,279,380,0,7,NA,0
2,2019,279,396,0,2,NA,0
2,2019,279,422,0,5,NA,0
2,2019,279,436,0,19,NA,0
2,2019,279,473,0,5,NA,0
2,2019,279,491,0,4,NA,1
2,2019,279,506,0,4,NA,0
2,2019,279,541,0,5,NA,0
2,2019,279,556,0,0,NA,NA
2,2019,303,2,0,6,NA,0
2,2019,303,7,0,0,NA,NA
2,2019,303,18,0,3,NA,0
2,2019,303,39,0,9,NA,1
2,2019,303,53,0,3,NA,0
2,2019,303,63,0,1,NA,0
2,2019,303,97,0,5,NA,0
2,2019,303,149,0,4,NA,0
2,2019,303,182,0,1,NA,0
2,2019,303,254,0,13,NA,0
2,2019,303,260,225,34,0,0
2,2019,303,279,0,3,NA,0
2,2019,303,380,0,7,NA,0
2,2019,303,396,0,3,NA,1
2,2019,303,422,0,6,NA,1
2,2019,303,436,0,20,NA,1
2,2019,303,473,0,5,NA,0
2,2019,303,491,0,3,NA,0
2,2019,303,506,0,4,NA,0
2,2019,303,541,0,5,NA,0
2,2019,303,556,0,0,NA,NA
2,2019,380,2,0,6,NA,0
2,2019,380,7,0,0,NA,NA
2,2019,380,18,0,3,NA,0
2,2019,380,39,0,8,NA,0
2,2019,380,53,0,3,NA,0
2,2019,380,63,0,1,NA,0
2,2019,380,97,0,5,NA,0
2,2019,380,149,0,4,NA,0
2,2019,380,182,0,1,NA,0
2,2019,380,254,0,13,NA,0
2,2019,380,260,225,34,0,0
2,2019,380,279,0,3,NA,0
2,2019,380,303,0,12,NA,0
2,2019,380,396,0,2,NA,0
2,2019,380,422,0,5,NA,0
2,2019,380,436,0,19,NA,0
2,2019,380,473,0,5,NA,0
2,2019,380,491,0,3,NA,0
2,2019,380,506,0,4,NA,0
2,2019,380,541,0,5,NA,0
2,2019,380,556,0,0,NA,NA
2,2019,396,18,0,3,NA,0
2,2019,396,39,0,8,NA,0
2,2019,396,53,0,3,NA,0
2,2019,396,63,0,0,NA,NA
2,2019,396,97,0,5,NA,0
2,2019,396,149,0,3,NA,0
2,2019,396,182,0,0,NA,NA
2,2019,396,254,0,10,NA,0
2,2019,396,260,158,12,0,0
2,2019,396,279,0,2,NA,0
2,2019,396,303,0,8,NA,1
2,2019,396,380,0,7,NA,0
2,2019,396,422,0,5,NA,1
2,2019,396,436,0,4,NA,1
2,2019,396,473,0,5,NA,0
2,2019,396,491,0,1,NA,0
2,2019,396,506,0,2,NA,0
2,2019,396,541,0,2,NA,0
2,2019,396,556,0,0,NA,NA
2,2019,422,2,0,6,NA,0
2,2019,422,7,0,0,NA,NA
2,2019,422,18,0,3,NA,0
2,2019,422,39,0,9,NA,1
2,2019,422,53,0,3,NA,0
2,2019,422,63,0,1,NA,0
2,2019,422,97,0,6,NA,1
2,2019,422,149,0,4,NA,0
2,2019,422,182,0,1,NA,0
2,2019,422,254,0,13,NA,0
2,2019,422,260,223,34,0,0
2,2019,422,279,0,3,NA,0
2,2019,422,303,0,13,NA,1
2,2019,422,380,0,7,NA,0
2,2019,422,396,0,3,NA,1
2,2019,422,436,0,20,NA,1
2,2019,422,473,0,5,NA,0
2,2019,422,491,0,3,NA,0
2,2019,422,506,0,4,NA,0
2,2019,422,541,0,5,NA,0
2,2019,422,556,0,0,NA,NA
2,2019,436,2,0,6,NA,0
2,2019,436,7,0,0,NA,NA
2,2019,436,18,0,3,NA,0
2,2019,436,39,0,8,NA,0
2,2019,436,53,0,3,NA,0
2,2019,436,63,0,1,NA,0
2,2019,436,97,0,6,NA,1
2,2019,436,149,0,4,NA,0
2,2019,436,182,0,1,NA,0
2,2019,436,254,0,13,NA,0
2,2019,436,260,225,34,0,0
2,2019,436,279,0,3,NA,0
2,2019,436,303,0,13,NA,1
2,2019,436,380,0,7,NA,0
2,2019,436,396,0,3,NA,1
2,2019,436,422,0,7,NA,2
2,2019,436,473,0,5,NA,0
2,2019,436,491,0,3,NA,0
2,2019,436,506,0,4,NA,0
2,2019,436,541,0,5,NA,0
2,2019,436,556,0,0,NA,NA
2,2019,473,2,0,4,NA,0
2,2019,473,7,0,0,NA,NA
2,2019,473,18,0,3,NA,0
2,2019,473,39,0,8,NA,0
2,2019,473,53,0,3,NA,0
2,2019,473,63,0,1,NA,0
2,2019,473,97,0,5,NA,0
2,2019,473,149,0,4,NA,0
2,2019,473,182,0,1,NA,0
2,2019,473,254,0,13,NA,1
2,2019,473,260,180,24,0,0
2,2019,473,279,0,2,NA,0
2,2019,473,303,0,11,NA,1
2,2019,473,380,0,7,NA,0
